,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
8305,6,37,4002,88101,1,33.82376,-118.18921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Concurred Events Excluded,97,27,N,97,365,1,268,,,Certification not required,0,14.229897,8.799055000000001,51.5,2014-01-01 00:00,38.3,2014-01-10 00:00,35.0,2014-12-21 00:00,32.9,2014-01-11 00:00,,,,,51.5,38.3,32.1,25.7,17.7,12.4,5.2,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8334,6,37,4004,88101,1,33.792359999999995,-118.17533,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Excluded,113,31,N,114,365,0,251,,,Certification not required,0,12.767257,7.0676380000000005,41.4,2014-01-10 00:00,32.0,2014-01-12 00:00,31.3,2014-01-11 00:00,30.3,2014-01-20 00:00,,,,,32.0,31.3,27.2,22.1,16.2,10.9,5.1000000000000005,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8335,6,37,4004,88101,1,33.792359999999995,-118.17533,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Concurred Events Excluded,114,31,N,114,365,1,251,,,Certification not required,0,13.113158,7.946652999999999,52.2,2014-01-01 00:00,41.4,2014-01-10 00:00,32.0,2014-01-12 00:00,31.3,2014-01-11 00:00,,,,,41.4,32.0,28.4,22.4,16.9,11.0,5.1000000000000005,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8336,6,37,4004,88101,1,33.792359999999995,-118.17533,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Inclucded,114,31,N,114,365,1,251,,,Certification not required,0,13.113158,7.946652999999999,52.2,2014-01-01 00:00,41.4,2014-01-10 00:00,32.0,2014-01-12 00:00,31.3,2014-01-11 00:00,,,,,41.4,32.0,28.4,22.4,16.9,11.0,5.1000000000000005,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017-05-02
8662,6,37,9033,88101,1,34.671394,-118.131456,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,57,16,N,57,365,0,0,,,Certification not required,0,7.2561399999999985,7.251232000000001,42.0,2014-02-23 00:00,27.9,2014-05-23 00:00,24.0,2014-12-19 00:00,24.0,2014-12-25 00:00,,,,,42.0,27.9,24.0,13.0,6.5,5.3,3.4,Lancaster-Division Street,"43301 DIVISION ST., LANCASTER, CA",California,Los Angeles,Lancaster,"Los Angeles-Long Beach-Anaheim, CA",2017-03-16
8834,6,39,2010,88101,1,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2014,Micrograms/cubic meter (LC),No Events,53,43,N,53,122,0,13,,,Certification not required,0,11.066038,8.493594,44.2,2014-11-07 00:00,42.0,2014-11-10 00:00,30.6,2014-12-10 00:00,22.9,2014-11-27 00:00,,,,,44.2,42.0,30.6,19.8,12.0,8.6,5.0,Madera-City,28261 Avenue 14 Madera CA 93638,California,Madera,Madera,"Madera, CA",2015-05-18
9113,6,47,2510,88101,1,37.308537,-120.480993,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2014,Micrograms/cubic meter (LC),No Events,103,84,Y,102,122,0,25,,,Requested but not yet concurred,0,11.306796,10.686378,53.7,2014-01-23 00:00,46.6,2014-01-04 00:00,45.9,2014-01-17 00:00,43.0,2014-01-20 00:00,,,,,46.6,45.9,35.0,25.6,12.2,8.0,3.6,Merced-M Street,"2334 'M' ST. MERCED, CA",California,Merced,Merced,"Merced, CA",2015-05-14
9217,6,53,1003,88101,2,36.69676,-121.63718200000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),No Events,60,98,Y,60,61,0,1,,,Certification not required,0,4.823333,2.582166,13.9,2014-12-31 00:00,11.0,2014-09-08 00:00,10.2,2014-01-05 00:00,8.1,2014-09-14 00:00,,,,,13.9,11.0,10.2,7.8,6.4,4.5,2.3000000000000003,Salinas 3,867 E. LAUREL Dr,California,Monterey,Salinas,"Salinas, CA",2016-08-24
9289,6,57,5,88101,1,39.234331,-121.056591,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Concurred Events Excluded,47,77,N,47,61,2,21,,,Requested but not yet concurred,0,6.195745,9.778458,61.3,2014-09-20 00:00,36.8,2014-09-17 00:00,14.1,2014-08-09 00:00,8.6,2014-01-11 00:00,,,,,61.3,61.3,14.1,6.8,6.0,4.4,1.0,Grass Valley-Litton Building,"200 LITTON DR.,  GRASS VALLEY, CA",California,Nevada,Grass Valley,"Truckee-Grass Valley, CA",2016-08-29
9290,6,57,5,88101,1,39.234331,-121.056591,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2014,Micrograms/cubic meter (LC),Events Inclucded,47,77,N,47,61,2,21,,,Requested but not yet concurred,0,6.195745,9.778458,61.3,2014-09-20 00:00,36.8,2014-09-17 00:00,14.1,2014-08-09 00:00,8.6,2014-01-11 00:00,,,,,61.3,61.3,14.1,6.8,6.0,4.4,1.0,Grass Valley-Litton Building,"200 LITTON DR.,  GRASS VALLEY, CA",California,Nevada,Grass Valley,"Truckee-Grass Valley, CA",2016-08-29
