,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
494904,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,15:00,2017-10-13,23:00,9.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
494905,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,16:00,2017-10-14,00:00,7.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
494906,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,17:00,2017-10-14,01:00,11.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
494907,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,18:00,2017-10-14,02:00,9.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
494908,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,19:00,2017-10-14,03:00,8.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
494909,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,20:00,2017-10-14,04:00,7.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
494910,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,21:00,2017-10-14,05:00,10.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
494911,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,22:00,2017-10-14,06:00,10.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
494912,6,67,5003,88101,3,38.494475,-121.21113100000001,WGS84,PM2.5 - Local Conditions,2017-10-13,23:00,2017-10-14,07:00,7.0,Micrograms/cubic meter (LC),5.0,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Sacramento,2018-02-20
503493,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,00:00,2017-10-13,08:00,35.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503494,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,01:00,2017-10-13,09:00,37.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503495,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,02:00,2017-10-13,10:00,32.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503496,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,03:00,2017-10-13,11:00,32.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503497,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,04:00,2017-10-13,12:00,35.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503498,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,05:00,2017-10-13,13:00,34.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503499,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,06:00,2017-10-13,14:00,31.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503500,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,07:00,2017-10-13,15:00,29.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503501,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,08:00,2017-10-13,16:00,31.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503502,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,09:00,2017-10-13,17:00,28.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503503,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,10:00,2017-10-13,18:00,35.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503504,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,11:00,2017-10-13,19:00,33.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503505,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,12:00,2017-10-13,20:00,27.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503506,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,13:00,2017-10-13,21:00,20.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503507,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,14:00,2017-10-13,22:00,14.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503508,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,15:00,2017-10-13,23:00,15.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503509,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,16:00,2017-10-14,00:00,18.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503510,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,17:00,2017-10-14,01:00,32.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503511,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,18:00,2017-10-14,02:00,33.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503512,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,19:00,2017-10-14,03:00,52.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503513,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,20:00,2017-10-14,04:00,57.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503514,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,21:00,2017-10-14,05:00,58.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503515,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,22:00,2017-10-14,06:00,51.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
503516,6,69,2,88101,3,36.844096,-121.362121,WGS84,PM2.5 - Local Conditions,2017-10-13,23:00,2017-10-14,07:00,55.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Benito,2018-02-01
511252,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,00:00,2017-10-13,08:00,19.0,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511253,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,01:00,2017-10-13,09:00,25.5,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511254,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,02:00,2017-10-13,10:00,32.4,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511255,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,03:00,2017-10-13,11:00,28.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511256,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,04:00,2017-10-13,12:00,31.6,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511257,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,05:00,2017-10-13,13:00,38.1,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511258,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,06:00,2017-10-13,14:00,34.0,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511259,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,07:00,2017-10-13,15:00,45.0,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511260,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,08:00,2017-10-13,16:00,44.3,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511261,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,09:00,2017-10-13,17:00,59.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511262,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,10:00,2017-10-13,18:00,54.7,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511263,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,11:00,2017-10-13,19:00,34.300000000000004,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511264,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,12:00,2017-10-13,20:00,20.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511265,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,13:00,2017-10-13,21:00,19.9,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511266,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,14:00,2017-10-13,22:00,19.6,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511267,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,15:00,2017-10-13,23:00,16.1,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511268,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,16:00,2017-10-14,00:00,17.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511269,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,17:00,2017-10-14,01:00,23.1,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511270,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,18:00,2017-10-14,02:00,25.6,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511271,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,19:00,2017-10-14,03:00,26.8,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511272,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,20:00,2017-10-14,04:00,26.1,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511273,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,21:00,2017-10-14,05:00,24.9,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511274,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,22:00,2017-10-14,06:00,25.9,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
511275,6,71,27,88101,3,34.030833,-117.61721999999999,WGS84,PM2.5 - Local Conditions,2017-10-13,23:00,2017-10-14,07:00,22.9,Micrograms/cubic meter (LC),2.0,,,FEM,183,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-13
518944,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,00:00,2017-10-13,08:00,35.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518945,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,01:00,2017-10-13,09:00,31.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518946,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,02:00,2017-10-13,10:00,32.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518947,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,03:00,2017-10-13,11:00,27.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518948,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,04:00,2017-10-13,12:00,27.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518949,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,05:00,2017-10-13,13:00,29.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518950,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,06:00,2017-10-13,14:00,27.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518951,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,07:00,2017-10-13,15:00,30.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518952,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,08:00,2017-10-13,16:00,28.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518953,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,09:00,2017-10-13,17:00,23.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518954,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,10:00,2017-10-13,18:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518955,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,11:00,2017-10-13,19:00,18.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518956,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,12:00,2017-10-13,20:00,19.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518957,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,13:00,2017-10-13,21:00,22.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518958,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,14:00,2017-10-13,22:00,13.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518959,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,15:00,2017-10-13,23:00,12.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518960,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,16:00,2017-10-14,00:00,16.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518961,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,17:00,2017-10-14,01:00,16.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518962,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,18:00,2017-10-14,02:00,14.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518963,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,19:00,2017-10-14,03:00,25.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518964,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,20:00,2017-10-14,04:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518965,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,21:00,2017-10-14,05:00,21.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518966,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,22:00,2017-10-14,06:00,25.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
518967,6,71,306,88101,1,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,23:00,2017-10-14,07:00,20.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527317,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,00:00,2017-10-13,08:00,29.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527318,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,01:00,2017-10-13,09:00,26.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527319,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,02:00,2017-10-13,10:00,25.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527320,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,03:00,2017-10-13,11:00,25.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527321,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,04:00,2017-10-13,12:00,27.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527322,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,05:00,2017-10-13,13:00,29.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527323,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,06:00,2017-10-13,14:00,26.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527324,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,07:00,2017-10-13,15:00,31.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527325,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,08:00,2017-10-13,16:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527326,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,09:00,2017-10-13,17:00,24.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527327,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,10:00,2017-10-13,18:00,21.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
527328,6,71,306,88101,2,34.510014,-117.331433,WGS84,PM2.5 - Local Conditions,2017-10-13,11:00,2017-10-13,19:00,20.0,Micrograms/cubic meter (LC),5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,San Bernardino,2018-03-08
